      92,  -0.057071,   1.000000,   0.001526
      93,  -0.058536,   1.000000,  -0.002380
      94,  -0.059391,   1.000000,  -0.008362
      96,  -0.060123,   1.000000,  -0.011414
      97,  -0.059635,   1.000000,  -0.011292
      98,  -0.059269,   1.000000,  -0.012025
      99,  -0.059635,   1.000000,  -0.012147
     104,  -0.058292,   1.000000,  -0.012025
     106,  -0.056705,   1.000000,  -0.012025
     108,  -0.056461,   1.000000,  -0.011903
     111,  -0.055728,   0.997558,  -0.012147
     114,  -0.049258,   0.996094,  -0.010560
     116,  -0.041201,   0.996826,  -0.009949
     118,  -0.032167,   0.995483,  -0.009095
     119,  -0.033144,   0.993896,  -0.006165
     123,  -0.033144,   0.994140,  -0.002625
     124,  -0.030703,   0.994018,  -0.000061
     126,  -0.029848,   0.983520,   0.004334
     131,  -0.028993,   0.978026,   0.002625
     136,  -0.026308,   0.979369,   0.002380
     137,  -0.021913,   0.970213,   0.004700
     138,  -0.024843,   0.963987,   0.001404
     141,  -0.026308,   0.963621,   0.002136
     143,  -0.026796,   0.963743,   0.002747
     146,  -0.026308,   0.964231,   0.002625
     147,  -0.025819,   0.962766,   0.003235
     148,  -0.023256,   0.961423,   0.002991
     149,  -0.021303,   0.964353,   0.002625
     151,  -0.019105,   0.967771,   0.005310
     153,  -0.017884,   0.970091,   0.004090
     154,  -0.016908,   0.970579,   0.000061
     156,  -0.013612,   0.974974,  -0.000183
     157,  -0.012879,   0.977660,   0.004212
     159,  -0.012513,   0.981444,   0.004700
     162,  -0.014222,   0.984618,   0.003113
     163,  -0.018739,   0.985839,   0.003113
     164,  -0.021303,   0.985961,   0.004212
     167,  -0.019716,   0.989135,   0.006287
     168,  -0.017762,   0.993652,   0.006775
     169,  -0.020082,   0.992675,   0.005799
     171,  -0.021303,   0.990844,   0.008606
     172,  -0.020692,   0.995361,   0.011292
     173,  -0.020814,   1.000000,   0.012147
     174,  -0.022767,   1.000000,   0.011048
     176,  -0.025087,   0.997558,   0.009583
     179,  -0.026674,   0.997436,   0.008729
     184,  -0.026430,   0.998291,   0.009095
     186,  -0.028505,   0.998535,   0.012025
     187,  -0.032534,   0.995727,   0.009339
     188,  -0.031069,   0.997925,   0.007874
     189,  -0.028749,   0.996948,   0.005188
     191,  -0.027895,   0.995483,   0.003479
     192,  -0.029116,   0.997192,   0.005066
     196,  -0.033755,   1.000000,   0.007752
     197,  -0.037173,   1.000000,   0.010682
     198,  -0.037905,   1.000000,   0.008973
     199,  -0.037661,   1.000000,   0.008729
     201,  -0.036684,   1.000000,   0.007996
     202,  -0.035586,   1.000000,   0.006287
     203,  -0.034487,   1.000000,   0.004334
     206,  -0.036562,   1.000000,   0.002136
     207,  -0.040225,   1.000000,   0.001038
     208,  -0.042666,   1.000000,   0.002869
     209,  -0.046206,   1.000000,   0.004700
     211,  -0.047916,   1.000000,   0.003113
     212,  -0.046084,   1.000000,  -0.001038
     213,  -0.045474,   1.000000,  -0.005799
     217,  -0.049136,   1.000000,  -0.007874
     218,  -0.053653,   1.000000,  -0.006287
     219,  -0.057926,   0.995361,  -0.007386
     221,  -0.059025,   0.995239,  -0.008729
     223,  -0.061588,   0.995117,  -0.010071
     224,  -0.064640,   0.995361,  -0.011781
     226,  -0.066471,   0.998047,  -0.008362
     228,  -0.064884,   1.000000,  -0.009217
     231,  -0.066715,   1.000000,  -0.012025
     232,  -0.070744,   0.995727,  -0.011536
     233,  -0.068669,   0.996704,  -0.013001
     234,  -0.065983,   0.997558,  -0.014832
     237,  -0.066349,   0.993530,  -0.012269
     238,  -0.066593,   0.989990,  -0.007752
     239,  -0.065861,   0.991943,  -0.004944
     242,  -0.065006,   0.996460,  -0.007874
     243,  -0.064396,   0.996582,  -0.009827
     244,  -0.061222,   0.993530,  -0.007752
     246,  -0.054630,   0.998657,  -0.006287
     247,  -0.050479,   1.000000,  -0.004578
     248,  -0.049136,   1.000000,  -0.003113
     249,  -0.048648,   1.000000,  -0.002747
     251,  -0.048282,   1.000000,  -0.000427
     252,  -0.047671,   1.000000,   0.002747
     253,  -0.048526,   1.000000,   0.005310
     254,  -0.048770,   1.000000,   0.008240
     256,  -0.047061,   1.000000,   0.009583
     257,  -0.046817,   1.000000,   0.007874
     258,  -0.048526,   1.000000,   0.006409
     259,  -0.050479,   1.000000,   0.007386
     261,  -0.050723,   1.000000,   0.009949
     262,  -0.049625,   1.000000,   0.011781
     263,  -0.049503,   1.000000,   0.011903
     266,  -0.050235,   1.000000,   0.012391
     268,  -0.049625,   1.000000,   0.014344
     269,  -0.051456,   1.000000,   0.021181
     272,  -0.054264,   1.000000,   0.023378
     278,  -0.053531,   1.000000,   0.021547
     279,  -0.057438,   1.000000,   0.028627
     281,  -0.060367,   1.000000,   0.038516
     297,  -0.061100,   1.000000,   0.039980
     301,  -0.070378,   1.000000,   0.043765
     302,  -0.096136,   1.000000,   0.038882
     304,  -0.132393,   1.000000,   0.039492
     308,  -0.152048,   1.000000,   0.042422
     309,  -0.172191,   1.000000,   0.048038
     311,  -0.159495,   1.000000,   0.048892
     314,  -0.120918,   1.000000,   0.050357
     316,  -0.108344,   1.000000,   0.049747
     317,  -0.122871,   1.000000,   0.044375
     318,  -0.144967,   1.000000,   0.042300
     323,  -0.164500,   1.000000,   0.037417
     324,  -0.137276,   1.000000,   0.003968
     326,  -0.103949,   1.000000,  -0.023256
     328,  -0.108710,   1.000000,  -0.013490
     329,  -0.116035,   1.000000,   0.000305
     331,  -0.132149,   1.000000,   0.021669
     333,  -0.147775,   1.000000,   0.036318
     334,  -0.148874,   1.000000,   0.037295
     341,  -0.146921,   1.000000,   0.030458
     342,  -0.143502,   1.000000,   0.022035
     343,  -0.121528,   1.000000,   0.010193
     344,  -0.103827,   1.000000,   0.002258
     346,  -0.098822,   1.000000,   0.004090
     347,  -0.093817,   1.000000,   0.007874
     349,  -0.093206,   1.000000,   0.011048
     353,  -0.095648,   0.992431,   0.016297
     356,  -0.102240,   0.980345,   0.020570
     357,  -0.111274,   0.973509,   0.018617
     358,  -0.111152,   0.968748,   0.017152
     359,  -0.112983,   0.976561,   0.008973
     361,  -0.116889,   0.983764,   0.005921
     362,  -0.117134,   0.985351,   0.004334
     364,  -0.114082,   0.985595,   0.003968
     366,  -0.112861,   0.989379,   0.006043
     367,  -0.107245,   1.000000,   0.031313
     369,  -0.092840,   1.000000,   0.070744
     374,  -0.085149,   1.000000,   0.085882
     379,  -0.151071,   0.961790,   0.043521
     383,  -0.286822,   0.844473,  -0.056949
     387,  -0.241775,   0.864127,  -0.115058
     388,  -0.165721,   0.884148,  -0.105414
     389,  -0.144479,   0.891595,  -0.057682
     391,  -0.130928,   0.899408,  -0.021425
     392,  -0.127510,   0.905390,  -0.010193
     393,  -0.128365,   0.913691,  -0.003601
     394,  -0.132515,   0.922481,   0.001160
     398,  -0.135689,   0.932003,   0.004700
     402,  -0.132271,   0.942746,   0.004700
     406,  -0.103583,   0.975462,  -0.003235
     407,  -0.086126,   0.998291,   0.000305
     408,  -0.087713,   1.000000,   0.013368
     412,  -0.093084,   1.000000,   0.029360
     413,  -0.098456,   0.998901,   0.036562
     414,  -0.103339,   0.994506,   0.038149
     416,  -0.104804,   0.989501,   0.035342
     417,  -0.106025,   0.978636,   0.030703
     418,  -0.105048,   0.966917,   0.026430
     419,  -0.106879,   0.963010,   0.024232
     421,  -0.109687,   0.961057,   0.022645
     422,  -0.112861,   0.956052,   0.020936
     423,  -0.117744,   0.948972,   0.019716
     425,  -0.124092,   0.943966,   0.020326
     441,  -0.129463,   0.943478,   0.019593
     442,  -0.146066,   0.976195,   0.012147
     446,  -0.159739,   1.000000,   0.010438
     447,  -0.158640,   1.000000,   0.015687
     451,  -0.157175,   1.000000,   0.022279
     452,  -0.158152,   1.000000,   0.024477
     453,  -0.160471,   1.000000,   0.024477
     456,  -0.158884,   1.000000,   0.023500
     458,  -0.157053,   1.000000,   0.022523
     462,  -0.155588,   1.000000,   0.020326
     463,  -0.152048,   1.000000,   0.021425
     464,  -0.152048,   1.000000,   0.021303
     466,  -0.149728,   1.000000,   0.028139
     467,  -0.147653,   1.000000,   0.033877
     468,  -0.146554,   1.000000,   0.035342
     469,  -0.144845,   1.000000,   0.034731
     471,  -0.142526,   1.000000,   0.033999
     474,  -0.141061,   1.000000,   0.032900
     476,  -0.145456,   1.000000,   0.033144
     477,  -0.142282,   1.000000,   0.033877
     478,  -0.139718,   1.000000,   0.031801
     479,  -0.139596,   1.000000,   0.030336
     481,  -0.139108,   1.000000,   0.029726
     483,  -0.137399,   1.000000,   0.027406
     484,  -0.137276,   1.000000,   0.025575
     486,  -0.137643,   1.000000,   0.024965
     487,  -0.134835,   1.000000,   0.025941
     488,  -0.132638,   1.000000,   0.025331
     489,  -0.133248,   1.000000,   0.025331
     491,  -0.134469,   1.000000,   0.026552
     492,  -0.132515,   1.000000,   0.027406
     493,  -0.129097,   1.000000,   0.026918
     494,  -0.124580,   1.000000,   0.028871
     496,  -0.118599,   1.000000,   0.034609
     497,  -0.111884,   1.000000,   0.038638
     498,  -0.107612,   1.000000,   0.040469
     499,  -0.106025,   1.000000,   0.042910
     502,  -0.105292,   1.000000,   0.045474
     509,  -0.107123,   1.000000,   0.046817
     511,  -0.096991,   1.000000,   0.053409
     512,  -0.090765,   1.000000,   0.055851
     516,  -0.091619,   1.000000,   0.058903
     517,  -0.097113,   1.000000,   0.062443
     518,  -0.098944,   1.000000,   0.060245
     519,  -0.096625,   1.000000,   0.058414
     523,  -0.092718,   1.000000,   0.054386
     524,  -0.092352,   1.000000,   0.051822
     528,  -0.106147,   1.000000,   0.052432
     529,  -0.120430,   1.000000,   0.054386
     531,  -0.128121,   1.000000,   0.049380
     533,  -0.131905,   1.000000,   0.047061
     535,  -0.132638,   1.000000,   0.046573
     536,  -0.135079,   1.000000,   0.044986
     537,  -0.138619,   1.000000,   0.041201
     538,  -0.138986,   1.000000,   0.041567
     539,  -0.139474,   1.000000,   0.045108
     541,  -0.139474,   1.000000,   0.046817
     543,  -0.137643,   1.000000,   0.046695
     544,  -0.134469,   1.000000,   0.046573
     548,  -0.131173,   1.000000,   0.047916
     549,  -0.127632,   1.000000,   0.051334
     557,  -0.119697,   1.000000,   0.050601
     558,  -0.107612,   1.000000,   0.054508
     559,  -0.097113,   1.000000,   0.058414
     561,  -0.092718,   1.000000,   0.063053
     562,  -0.086492,   1.000000,   0.064274
     563,  -0.082708,   1.000000,   0.061832
     564,  -0.079412,   1.000000,   0.061344
     566,  -0.074773,   1.000000,   0.063297
     569,  -0.069767,   1.000000,   0.065006
     576,  -0.063541,   1.000000,   0.065739
     577,  -0.048404,   1.000000,   0.065983
     578,  -0.031435,   1.000000,   0.068669
     588,  -0.015565,   1.000000,   0.072331
     589,   0.002625,   1.000000,   0.074528
     591,   0.018739,   1.000000,   0.079778
     592,   0.017884,   1.000000,   0.081975
     593,   0.017152,   0.997925,   0.082341
     594,   0.016664,   0.995605,   0.078679
     596,   0.017518,   0.992553,   0.076726
     597,   0.020936,   0.988525,   0.078313
     598,   0.024477,   0.982543,   0.079778
     604,   0.026552,   0.977049,   0.078679
     606,   0.031069,   0.968626,   0.077580
     607,   0.048770,   0.955442,   0.088934
     608,   0.063908,   0.954953,   0.092108
     609,   0.062199,   0.958005,   0.094427
     611,   0.054142,   0.961790,   0.097113
     616,   0.040591,   0.965574,   0.099799
     619,   0.008240,   0.981810,   0.100897
     621,  -0.018739,   1.000000,   0.096869
     622,  -0.033144,   1.000000,   0.093817
     623,  -0.033388,   1.000000,   0.088812
     624,  -0.033266,   1.000000,   0.085271
     626,  -0.031191,   1.000000,   0.081365
     627,  -0.027651,   1.000000,   0.080632
     629,  -0.027406,   1.000000,   0.082219
     631,  -0.029848,   1.000000,   0.081853
     633,  -0.028871,   1.000000,   0.080754
     634,  -0.024721,   1.000000,   0.085393
     636,  -0.022523,   1.000000,   0.091864
     637,  -0.019593,   1.000000,   0.095282
     638,  -0.016175,   1.000000,   0.097235
     639,  -0.013245,   1.000000,   0.098334
     642,  -0.013368,   1.000000,   0.096502
     643,  -0.013856,   1.000000,   0.094793
     644,  -0.010560,   1.000000,   0.096136
     648,  -0.009339,   1.000000,   0.097357
     652,  -0.010071,   1.000000,   0.095892
     653,  -0.012391,   1.000000,   0.098822
     656,  -0.006653,   1.000000,   0.101386
     662,  -0.006653,   1.000000,   0.100043
     663,  -0.003845,   0.993164,   0.096502
     664,   0.029116,   0.994140,   0.089422
     667,   0.072331,   1.000000,   0.085393
     668,   0.082708,   1.000000,   0.083806
     669,   0.078435,   1.000000,   0.088323
     671,   0.070134,   1.000000,   0.099066
     672,   0.068180,   1.000000,   0.104926
     673,   0.069767,   1.000000,   0.109931
     674,   0.072209,   0.998535,   0.114082
     676,   0.074162,   0.998535,   0.116401
     677,   0.074162,   0.999146,   0.117378
     678,   0.074651,   0.994629,   0.119087
     679,   0.079167,   0.987792,   0.120674
     681,   0.084051,   0.979369,   0.120674
     696,   0.086858,   0.974974,   0.117988
     697,   0.119087,   0.958372,   0.110297
     699,   0.137643,   0.920283,   0.108954
     701,   0.142038,   0.915034,   0.107245
     702,   0.143625,   0.905634,   0.109199
     704,   0.139352,   0.893792,   0.107734
     706,   0.138253,   0.883904,   0.103461
     709,   0.139474,   0.877190,   0.101141
     711,   0.145456,   0.874016,   0.100287
     712,   0.146188,   0.867057,   0.106269
     713,   0.143502,   0.865348,   0.107612
     714,   0.140450,   0.864005,   0.107489
     716,   0.140084,   0.862663,   0.110297
     718,   0.144601,   0.866203,   0.115180
     719,   0.151315,   0.873161,   0.119087
     722,   0.156076,   0.882195,   0.122139
     723,   0.154734,   0.892083,   0.126656
     724,   0.159128,   0.902460,   0.135079
     726,   0.163523,   0.917964,   0.149118
     727,   0.164256,   0.925777,   0.153879
     728,   0.164378,   0.932857,   0.154489
     731,   0.164622,   0.942135,   0.155832
     732,   0.164866,   0.957517,   0.157541
     733,   0.168528,   0.983764,   0.155710
     737,   0.173411,   1.000000,   0.157053
     738,   0.179637,   1.000000,   0.162302
     739,   0.177928,   1.000000,   0.162180
     741,   0.180004,   1.000000,   0.161814
     742,   0.181469,   1.000000,   0.161570
     748,   0.181835,   1.000000,   0.161326
     751,   0.182811,   1.000000,   0.163035
     752,   0.186108,   1.000000,   0.166819
     754,   0.197339,   1.000000,   0.175487
     757,   0.204785,   1.000000,   0.177196
     758,   0.211256,   1.000000,   0.175121
     762,   0.215162,   1.000000,   0.176097
     767,   0.235305,   1.000000,   0.174876
     768,   0.248733,   1.000000,   0.182567
     769,   0.259965,   1.000000,   0.188061
     773,   0.270463,   1.000000,   0.185985
     774,   0.340902,   0.975707,   0.173045
     776,   0.353476,   0.955075,   0.173167
     777,   0.321980,   0.957517,   0.175975
     778,   0.297931,   0.954709,   0.175487
     781,   0.281694,   0.948972,   0.171702
     782,   0.271318,   0.945797,   0.169627
     783,   0.263383,   0.944210,   0.172435
     784,   0.257523,   0.940426,   0.173900
     786,   0.250443,   0.933712,   0.172313
     787,   0.241775,   0.925288,   0.171214
     788,   0.236404,   0.914668,   0.172069
     789,   0.234939,   0.903803,   0.172191
     793,   0.235183,   0.896478,   0.172435
     798,   0.237502,   0.890008,   0.172801
     799,   0.253372,   0.869255,   0.168528
     803,   0.277666,   0.858390,   0.158152
     804,   0.285479,   0.858756,   0.156809
     806,   0.290240,   0.855948,   0.154001
     809,   0.292926,   0.859488,   0.157053
     811,   0.291583,   0.866691,   0.161814
     812,   0.290118,   0.870476,   0.169505
     813,   0.292926,   0.871696,   0.172313
     814,   0.296100,   0.874504,   0.174754
     816,   0.298419,   0.877678,   0.175975
     818,   0.301593,   0.881218,   0.174876
     819,   0.307087,   0.888299,   0.175365
     821,   0.313557,   0.902704,   0.176463
     823,   0.316242,   0.910395,   0.180614
     824,   0.318806,   0.914668,   0.183178
     826,   0.324788,   0.926753,   0.185375
     827,   0.327962,   0.936764,   0.187817
     828,   0.326985,   0.940670,   0.189892
     829,   0.327474,   0.944821,   0.191479
     831,   0.331624,   0.949582,   0.193310
     832,   0.336629,   0.953488,   0.195019
     833,   0.338705,   0.958982,   0.196606
     834,   0.337972,   0.964964,   0.197949
     836,   0.336874,   0.967649,   0.197339
     837,   0.337728,   0.971190,   0.194409
     838,   0.339926,   0.974486,   0.191235
     839,   0.342978,   0.975707,   0.190258
     841,   0.345785,   0.975340,   0.191601
     842,   0.347616,   0.975462,   0.192333
     843,   0.348105,   0.974730,   0.191113
     844,   0.347128,   0.972410,   0.186596
     846,   0.347861,   0.971678,   0.180614
     847,   0.352377,   0.972777,   0.176341
     848,   0.357016,   0.971434,   0.174510
     849,   0.360801,   0.965330,   0.171214
     851,   0.363609,   0.957883,   0.167430
     852,   0.364585,   0.951901,   0.167186
     853,   0.365318,   0.947018,   0.168284
     854,   0.367759,   0.940304,   0.168284
     856,   0.370323,   0.934078,   0.165476
     857,   0.373253,   0.926753,   0.160715
     858,   0.376915,   0.918574,   0.158762
     859,   0.378990,   0.910395,   0.159739
     861,   0.379479,   0.903559,   0.161814
     862,   0.378990,   0.898309,   0.163157
     863,   0.376793,   0.893304,   0.164744
     864,   0.376061,   0.886101,   0.165476
     866,   0.376671,   0.874870,   0.164988
     869,   0.378380,   0.868156,   0.164622
     872,   0.381188,   0.868400,   0.167186
     873,   0.383263,   0.858756,   0.171092
     877,   0.384972,   0.841299,   0.170115
     878,   0.392297,   0.830800,   0.165354
     879,   0.396936,   0.822255,   0.163279
     881,   0.402796,   0.816395,   0.159250
     886,   0.409144,   0.810657,   0.154978
     891,   0.416590,   0.801746,   0.159250
     892,   0.420131,   0.798572,   0.155100
     894,   0.423305,   0.793200,   0.159739
     896,   0.422694,   0.790515,   0.160349
     897,   0.422450,   0.793566,   0.160959
     898,   0.424037,   0.795520,   0.162547
     899,   0.425380,   0.794909,   0.163157
     901,   0.423793,   0.795520,   0.163157
     904,   0.421229,   0.796863,   0.164256
     906,   0.419642,   0.802600,   0.169261
     909,   0.419886,   0.809437,   0.165965
     911,   0.420253,   0.812122,   0.161448
     912,   0.427333,   0.818226,   0.159861
     913,   0.429775,   0.821766,   0.160471
     914,   0.426601,   0.821278,   0.159495
     916,   0.424525,   0.824086,   0.159495
     918,   0.424647,   0.827626,   0.159128
     921,   0.425014,   0.829946,   0.159250
     922,   0.426112,   0.833364,   0.159373
     923,   0.428310,   0.837148,   0.156687
     924,   0.425990,   0.841909,   0.153635
     926,   0.424892,   0.842886,   0.156076
     927,   0.427455,   0.846304,   0.159739
     928,   0.431728,   0.848868,   0.161570
     929,   0.436611,   0.852164,   0.162913
     931,   0.438442,   0.859366,   0.164256
     932,   0.438686,   0.862174,   0.166087
     933,   0.441494,   0.860831,   0.168895
     934,   0.445035,   0.860831,   0.171214
     936,   0.448208,   0.863395,   0.173167
     937,   0.452115,   0.869499,   0.177196
     938,   0.455411,   0.875725,   0.180980
     939,   0.460050,   0.879875,   0.184765
     942,   0.463590,   0.883294,   0.188427
     944,   0.465788,   0.889153,   0.188671
     951,   0.472136,   0.895257,   0.186474
     952,   0.488738,   0.886956,   0.189892
     953,   0.507416,   0.884026,   0.195263
     957,   0.511079,   0.887322,   0.197949
     961,   0.512299,   0.885857,   0.200513
     962,   0.518525,   0.877678,   0.204419
     963,   0.526827,   0.874504,   0.207471
     964,   0.530245,   0.869011,   0.208448
     966,   0.529878,   0.860831,   0.208204
     971,   0.527803,   0.854728,   0.207227
     972,   0.521455,   0.851065,   0.206861
     973,   0.522920,   0.840566,   0.206128
     974,   0.522676,   0.830678,   0.206128
     976,   0.520967,   0.824330,   0.205640
     977,   0.519990,   0.818348,   0.206006
     979,   0.519746,   0.813465,   0.204908
     981,   0.517427,   0.808460,   0.202954
     982,   0.512177,   0.802966,   0.202954
     983,   0.508759,   0.797229,   0.199780
     984,   0.505707,   0.792956,   0.198315
     986,   0.503510,   0.790881,   0.196118
     994,   0.503876,   0.792224,   0.193798
     996,   0.495086,   0.781847,   0.188061
     997,   0.490325,   0.767930,   0.186352
     998,   0.488738,   0.763902,   0.184398
     999,   0.486419,   0.763902,   0.185253
    1001,   0.484344,   0.763169,   0.183788
    1002,   0.484466,   0.761460,   0.179637
    1004,   0.487884,   0.756089,   0.177318
    1006,   0.491790,   0.750107,   0.176952
    1007,   0.493866,   0.745468,   0.176219
    1009,   0.492157,   0.745468,   0.174510
    1012,   0.490447,   0.747177,   0.174022
    1014,   0.491668,   0.744491,   0.173534
    1016,   0.498993,   0.742416,   0.172923
    1017,   0.508027,   0.738876,   0.180858
    1018,   0.514741,   0.736068,   0.183422
    1019,   0.517915,   0.734237,   0.181224
    1021,   0.517915,   0.729842,   0.178905
    1023,   0.521089,   0.726058,   0.179515
    1024,   0.527437,   0.725569,   0.183544
    1026,   0.536471,   0.725447,   0.188549
    1027,   0.544284,   0.725081,   0.192456
    1028,   0.547824,   0.726546,   0.196240
    1032,   0.550266,   0.727034,   0.198315
    1033,   0.555881,   0.723250,   0.204419
    1036,   0.563206,   0.726668,   0.214308
    1038,   0.568821,   0.731307,   0.217848
    1039,   0.577000,   0.737289,   0.225417
    1041,   0.581640,   0.742050,   0.235671
    1042,   0.588110,   0.746322,   0.238967
    1043,   0.593237,   0.750595,   0.238601
    1044,   0.596899,   0.757432,   0.237136
    1046,   0.599951,   0.765489,   0.235793
    1047,   0.604834,   0.770494,   0.235183
    1048,   0.610206,   0.774156,   0.234572
    1049,   0.614356,   0.778307,   0.235061
    1053,   0.620094,   0.780993,   0.235305
    1054,   0.632912,   0.787829,   0.233596
    1056,   0.639016,   0.797229,   0.234450
    1057,   0.643533,   0.800281,   0.235061
    1058,   0.647684,   0.803943,   0.237258
    1061,   0.650491,   0.808826,   0.239700
    1062,   0.652567,   0.809681,   0.238601
    1063,   0.654764,   0.802356,   0.237380
    1065,   0.654276,   0.798205,   0.238357
    1081,   0.656473,   0.794421,   0.235427
    1084,   0.654154,   0.751206,   0.229445
    1099,   0.657938,   0.682598,   0.208692
    1101,   0.647806,   0.687603,   0.213697
    1102,   0.618751,   0.717878,   0.233107
    1103,   0.633645,   0.674419,   0.205030
    1106,   0.637185,   0.662699,   0.196850
    1107,   0.639138,   0.653665,   0.190747
    1108,   0.639260,   0.642678,   0.187695
    1109,   0.641458,   0.626930,   0.182811
    1112,   0.643045,   0.622780,   0.178539
    1113,   0.643899,   0.617286,   0.175243
    1114,   0.642068,   0.608985,   0.170482
    1116,   0.636575,   0.612525,   0.179637
    1117,   0.630226,   0.625710,   0.190991
    1118,   0.626564,   0.640725,   0.197949
    1119,   0.626686,   0.652323,   0.201001
    1121,   0.629860,   0.657450,   0.204419
    1122,   0.632180,   0.658915,   0.208204
    1123,   0.633278,   0.657816,   0.209669
    1124,   0.637429,   0.654764,   0.212110
    1126,   0.643655,   0.653299,   0.213087
    1128,   0.650003,   0.650613,   0.209058
    1132,   0.657328,   0.644387,   0.204785
    1133,   0.672954,   0.635964,   0.195752
    1134,   0.693097,   0.634255,   0.185741
    1139,   0.700177,   0.629250,   0.180980
    1141,   0.705548,   0.621925,   0.176341
    1142,   0.723006,   0.615943,   0.165354
    1144,   0.734847,   0.618019,   0.165843
    1146,   0.736190,   0.622047,   0.166941
    1147,   0.742660,   0.633278,   0.171336
    1148,   0.747787,   0.647562,   0.177806
    1149,   0.748154,   0.652078,   0.179393
    1151,   0.750473,   0.652811,   0.182201
    1152,   0.756577,   0.655008,   0.186962
    1153,   0.764878,   0.659037,   0.191601
    1154,   0.771348,   0.665873,   0.196728
    1156,   0.775255,   0.673198,   0.202710
    1157,   0.780260,   0.674541,   0.206495
    1158,   0.784533,   0.670878,   0.209180
    1159,   0.787829,   0.669169,   0.212965
    1161,   0.792834,   0.672343,   0.216871
    1162,   0.798450,   0.675761,   0.219679
    1163,   0.801135,   0.673930,   0.222121
    1164,   0.803943,   0.669780,   0.222975
    1166,   0.807483,   0.672221,   0.223463
    1167,   0.809925,   0.677471,   0.225783
    1169,   0.812733,   0.677959,   0.227736
    1171,   0.816639,   0.677104,   0.227858
    1172,   0.819813,   0.684307,   0.231154
    1173,   0.822133,   0.688457,   0.234572
    1174,   0.823842,   0.685039,   0.237746
    1176,   0.825307,   0.682354,   0.242263
    1179,   0.826772,   0.681743,   0.246170
    1182,   0.831411,   0.681743,   0.250687
    1183,   0.834829,   0.682476,   0.253861
    1186,   0.833974,   0.683941,   0.254105
    1189,   0.830434,   0.681499,   0.255936
    1192,   0.829335,   0.676006,   0.256546
    1193,   0.823964,   0.664408,   0.258866
    1194,   0.813465,   0.656717,   0.259598
    1196,   0.806873,   0.651224,   0.263627
    1197,   0.804187,   0.648172,   0.264481
    1198,   0.802478,   0.642678,   0.264115
    1199,   0.801257,   0.636697,   0.263383
    1202,   0.799426,   0.632424,   0.259598
    1203,   0.796496,   0.627297,   0.255692
    1204,   0.793444,   0.617286,   0.254227
    1206,   0.794787,   0.606665,   0.252884
    1207,   0.793200,   0.600439,   0.249954
    1212,   0.790026,   0.595068,   0.246780
    1213,   0.788561,   0.590063,   0.244339
    1214,   0.782946,   0.580297,   0.233230
    1216,   0.777818,   0.567723,   0.228591
    1217,   0.778063,   0.563328,   0.227492
    1219,   0.780016,   0.561130,   0.223830
    1222,   0.781237,   0.560276,   0.221998
    1223,   0.778185,   0.554904,   0.219191
