You entered a buffer length of 8,,,,,,,
RAW,0.005432,0.975218,0.190624, AVG ,0.005219,0.974592,0.19215
RAW,0.009095,0.978881,0.191479, AVG ,0.005661,0.97502,0.192166
RAW,0.010316,0.979735,0.193432, AVG ,0.006043,0.975432,0.19241
RAW,0.00763,0.978392,0.194653, AVG ,0.006058,0.975783,0.192623
RAW,0.00702,0.976927,0.194043, AVG ,0.006196,0.976225,0.192547
RAW,0.009949,0.974974,0.192822, AVG ,0.006928,0.976454,0.19244
RAW,0.01117,0.97534,0.192944, AVG ,0.007966,0.976622,0.192593
RAW,0.009949,0.97766,0.194287, AVG ,0.00882,0.977141,0.193035
RAW,0.009461,0.979735,0.195874, AVG ,0.009324,0.977706,0.193692
RAW,0.008484,0.982299,0.197095, AVG ,0.009247,0.978133,0.194394
RAW,0.006287,0.981444,0.196728, AVG ,0.008744,0.978346,0.194806
RAW,0.004944,0.978514,0.197095, AVG ,0.008408,0.978362,0.195111
RAW,0.004578,0.977293,0.198071, AVG ,0.008103,0.978407,0.195614
RAW,0.00409,0.975584,0.198193, AVG ,0.00737,0.978484,0.196286
RAW,0.004334,0.973509,0.198926, AVG ,0.006516,0.978255,0.197034
RAW,0.005555,0.974486,0.197461, AVG ,0.005967,0.977858,0.19743
RAW,0.0047,0.979613,0.195141, AVG ,0.005371,0.977843,0.197339
RAW,0.002625,0.983275,0.195508, AVG ,0.004639,0.977965,0.19714
RAW,0.002747,0.9812,0.195996, AVG ,0.004197,0.977934,0.197049
RAW,0.0047,0.977293,0.194653, AVG ,0.004166,0.977782,0.196744
RAW,0.006409,0.973631,0.19392, AVG ,0.004395,0.977324,0.196225
RAW,0.006897,0.973265,0.194653, AVG ,0.004746,0.977034,0.195782
RAW,0.005921,0.976805,0.196972, AVG ,0.004944,0.977446,0.195538
RAW,0.005188,0.980101,0.198682, AVG ,0.004898,0.978148,0.195691
RAW,0.006409,0.981688,0.195141, AVG ,0.005112,0.978407,0.195691
RAW,0.008118,0.980712,0.190014, AVG ,0.005799,0.978087,0.195004
RAW,0.008118,0.979613,0.189404, AVG ,0.00647,0.977889,0.19418
RAW,0.007874,0.981566,0.191235, AVG ,0.006867,0.978423,0.193753
RAW,0.006897,0.984496,0.192578, AVG ,0.006928,0.979781,0.193585
RAW,0.004822,0.986205,0.193066, AVG ,0.006668,0.981398,0.193386
RAW,0.004334,0.985839,0.194165, AVG ,0.00647,0.982528,0.193036
RAW,0.005066,0.985473,0.194653, AVG ,0.006455,0.983199,0.192532
RAW,0.005921,0.984984,0.194409, AVG ,0.006394,0.983611,0.19244
RAW,0.004822,0.982421,0.194287, AVG ,0.005982,0.983825,0.192975
RAW,0.002503,0.978514,0.192822, AVG ,0.00528,0.983687,0.193402
RAW,0.002258,0.975218,0.192822, AVG ,0.004578,0.982894,0.1936
RAW,0.002014,0.974364,0.194653, AVG ,0.003967,0.981627,0.19386
RAW,0.001282,0.976927,0.195263, AVG ,0.003525,0.980468,0.194134
RAW,0.002625,0.979857,0.195752, AVG ,0.003311,0.97972,0.194333
RAW,0.004944,0.979247,0.190869, AVG ,0.003296,0.978941,0.19386
RAW,0.006165,0.97766,0.189404, AVG ,0.003327,0.978026,0.193234
RAW,0.007874,0.9812,0.190258, AVG ,0.003708,0.977873,0.19273
RAW,0.006775,0.982055,0.191967, AVG ,0.004242,0.978316,0.192624
RAW,0.003968,0.979369,0.192211, AVG ,0.004456,0.978835,0.192547
RAW,0.001282,0.97827,0.190869, AVG ,0.004364,0.979323,0.192074
RAW,0.000305,0.980712,0.18916, AVG ,0.004242,0.979796,0.191311
RAW,0.00238,0.982909,0.189526, AVG ,0.004212,0.980178,0.190533
RAW,0.00531,0.983275,0.191235, AVG ,0.004257,0.980681,0.190579
RAW,0.006653,0.984252,0.190869, AVG ,0.004318,0.981505,0.190762
RAW,0.004944,0.984496,0.191601, AVG ,0.003952,0.981917,0.19093
RAW,0.003723,0.982909,0.193798, AVG ,0.003571,0.982024,0.191159
RAW,0.002869,0.981566,0.194775, AVG ,0.003433,0.982299,0.191479
RAW,0.002747,0.980712,0.1927, AVG ,0.003616,0.982604,0.191708
RAW,0.002991,0.979857,0.191357, AVG ,0.003952,0.982497,0.191983
RAW,0.002869,0.979369,0.19392, AVG ,0.004013,0.982054,0.192532
RAW,0.005066,0.979247,0.194287, AVG ,0.003983,0.981551,0.192913
RAW,0.004822,0.977538,0.19038, AVG ,0.003754,0.980712,0.192852
RAW,0.000916,0.975462,0.18977, AVG ,0.00325,0.979583,0.192623
RAW,-0.001648,0.97412,0.190747, AVG ,0.002579,0.978484,0.192242
RAW,-0.000794,0.974486,0.191601, AVG ,0.002121,0.977599,0.191845
RAW,0.001526,0.976561,0.190624, AVG ,0.001969,0.97708,0.191586
RAW,0.002869,0.977049,0.187817, AVG ,0.001953,0.976729,0.191143
RAW,0.0047,0.977782,0.18684, AVG ,0.002182,0.976531,0.190258
RAW,0.006165,0.979613,0.189037, AVG ,0.002319,0.976576,0.189602
RAW,0.006043,0.979735,0.192089, AVG ,0.002472,0.976851,0.189816
RAW,0.00238,0.977904,0.195141, AVG ,0.002655,0.977156,0.190487
RAW,0.000305,0.978392,0.196606, AVG ,0.002899,0.97769,0.191219
RAW,0.000061,0.980223,0.195874, AVG ,0.003006,0.978407,0.191754
RAW,0.00116,0.980834,0.195263, AVG ,0.00296,0.978941,0.192333
RAW,0.002869,0.978026,0.196118, AVG ,0.00296,0.979064,0.193371
RAW,0.002869,0.975218,0.19685, AVG ,0.002731,0.978743,0.194622
RAW,0.002625,0.975951,0.196118, AVG ,0.002289,0.978285,0.195507
RAW,0.004212,0.977782,0.194653, AVG ,0.00206,0.978041,0.195828
RAW,0.006409,0.98059,0.193432, AVG ,0.002564,0.978377,0.195614
RAW,0.006531,0.982665,0.191723, AVG ,0.003342,0.978911,0.195004
RAW,0.004334,0.982177,0.190502, AVG ,0.003876,0.979155,0.194332
RAW,0.004334,0.978514,0.191113, AVG ,0.004273,0.978865,0.193814
RAW,0.006409,0.975218,0.192211, AVG ,0.004715,0.978514,0.193325
RAW,0.00763,0.975218,0.192944, AVG ,0.005311,0.978514,0.192837
RAW,0.007874,0.979369,0.192944, AVG ,0.005967,0.978942,0.19244
RAW,0.006653,0.983397,0.192578, AVG ,0.006272,0.979644,0.192181
RAW,0.00531,0.982177,0.192578, AVG ,0.006134,0.979842,0.192074
RAW,0.006531,0.977782,0.194409, AVG ,0.006134,0.979232,0.19241
RAW,0.007508,0.978881,0.194287, AVG ,0.006531,0.97882,0.192883
RAW,0.007142,0.978514,0.193676, AVG ,0.006882,0.97882,0.193203
RAW,0.006897,0.977293,0.195141, AVG ,0.006943,0.979079,0.19357
RAW,0.007508,0.977293,0.197461, AVG ,0.006928,0.979338,0.194134
RAW,0.007874,0.978148,0.198437, AVG ,0.006928,0.979186,0.194821
RAW,0.007264,0.978636,0.197461, AVG ,0.007004,0.978591,0.195431
RAW,0.006775,0.979735,0.197339, AVG ,0.007187,0.978285,0.196026
RAW,0.006409,0.982909,0.198804, AVG ,0.007172,0.978926,0.196576
RAW,0.006165,0.983397,0.198926, AVG ,0.007004,0.979491,0.197156
RAW,0.007386,0.981444,0.196728, AVG ,0.007035,0.979857,0.197537
RAW,0.007752,0.978881,0.19392, AVG ,0.007142,0.980055,0.197384
RAW,0.006409,0.975462,0.192333, AVG ,0.007004,0.979827,0.196744
RAW,0.005555,0.973753,0.192822, AVG ,0.006714,0.979277,0.196042
RAW,0.004578,0.974852,0.194409, AVG ,0.006379,0.978804,0.19566
RAW,0.003723,0.979369,0.195385, AVG ,0.005997,0.978758,0.195416
RAW,0.003723,0.982299,0.195996, AVG ,0.005661,0.978682,0.195065
RAW,0.003723,0.980223,0.196606, AVG ,0.005356,0.978285,0.194775
RAW,0.005555,0.975462,0.193554, AVG ,0.005127,0.977538,0.194378
RAW,0.006409,0.972533,0.192578, AVG ,0.004959,0.976744,0.19421
RAW,0.003601,0.97534,0.194653, AVG ,0.004608,0.976729,0.1945
RAW,0.00116,0.974608,0.197461, AVG ,0.004059,0.976836,0.19508
RAW,0.000061,0.974486,0.198804, AVG ,0.003494,0.97679,0.19563
RAW,0.000427,0.976805,0.196728, AVG ,0.003082,0.976469,0.195797
RAW,0.00238,0.977538,0.192578, AVG ,0.002914,0.975874,0.19537
RAW,0.004334,0.978758,0.18977, AVG ,0.002991,0.975691,0.194516
RAW,0.005066,0.979003,0.191479, AVG ,0.00293,0.976134,0.194256
RAW,0.005921,0.977538,0.193554, AVG ,0.002869,0.976759,0.194378
RAW,0.005555,0.97766,0.194043, AVG ,0.003113,0.97705,0.194302
RAW,0.004822,0.978392,0.194043, AVG ,0.003571,0.977523,0.193875
RAW,0.006897,0.977782,0.193676, AVG ,0.004425,0.977935,0.193234
RAW,0.009827,0.975707,0.193798, AVG ,0.0056,0.977797,0.192868
RAW,0.009583,0.975829,0.192578, AVG ,0.006501,0.977584,0.192868
RAW,0.00763,0.978514,0.191235, AVG ,0.006913,0.977553,0.193051
RAW,0.005921,0.98059,0.192944, AVG ,0.00702,0.977751,0.193234
RAW,0.00531,0.981688,0.194897, AVG ,0.006943,0.97827,0.193402
RAW,0.006775,0.980712,0.194531, AVG ,0.007096,0.978652,0.193463
RAW,0.00824,0.979003,0.193676, AVG ,0.007523,0.978728,0.193417
RAW,0.00702,0.979369,0.194531, AVG ,0.007538,0.978926,0.193524
RAW,0.005066,0.979003,0.196118, AVG ,0.006943,0.979338,0.193814
RAW,0.004456,0.978636,0.197583, AVG ,0.006302,0.979689,0.194439
RAW,0.00531,0.977538,0.197827, AVG ,0.006012,0.979567,0.195263
RAW,0.004944,0.976805,0.19685, AVG ,0.00589,0.979094,0.195752
RAW,0.004212,0.979613,0.195385, AVG ,0.005753,0.978835,0.195813
RAW,0.005066,0.981322,0.19392, AVG ,0.005539,0.978911,0.195736
RAW,0.005066,0.979979,0.19392, AVG ,0.005143,0.979033,0.195767
RAW,0.002991,0.979125,0.195141, AVG ,0.004639,0.979003,0.195843
RAW,0.002625,0.98059,0.195874, AVG ,0.004334,0.979201,0.195813
RAW,0.003113,0.978758,0.192944, AVG ,0.004166,0.979216,0.195233
RAW,0.003479,0.982177,0.193066, AVG ,0.003937,0.979796,0.194637
RAW,0.00238,0.977171,0.189282, AVG ,0.003616,0.979842,0.193691
RAW,0.000061,0.976195,0.192944, AVG ,0.003098,0.979415,0.193386
RAW,-0.000549,0.978148,0.191479, AVG ,0.002396,0.979018,0.193081
RAW,0.000305,0.979613,0.19038, AVG ,0.001801,0.978972,0.192639
RAW,0.002625,0.978758,0.191723, AVG ,0.001755,0.978926,0.192212
RAW,0.002258,0.978026,0.193676, AVG ,0.001709,0.978606,0.191937
RAW,0.001404,0.97827,0.194897, AVG ,0.001495,0.978545,0.192181
RAW,0.002869,0.978392,0.194043, AVG ,0.001419,0.978072,0.192303
RAW,0.004822,0.979613,0.192211, AVG ,0.001724,0.978377,0.192669
RAW,0.005188,0.980468,0.191723, AVG ,0.002365,0.978911,0.192517
RAW,0.005066,0.976561,0.192456, AVG ,0.003067,0.978713,0.192639
RAW,0.003968,0.972655,0.193676, AVG ,0.003525,0.977843,0.193051
RAW,-0.000794,0.976439,0.195263, AVG ,0.003098,0.977553,0.193493
RAW,0.00177,0.981566,0.194775, AVG ,0.003037,0.977996,0.19363
RAW,0.004822,0.983275,0.192211, AVG ,0.003464,0.978621,0.193295
RAW,0.004334,0.979613,0.191113, AVG ,0.003647,0.978774,0.192928
RAW,0.004456,0.976195,0.191845, AVG ,0.003601,0.978346,0.192883
RAW,0.006409,0.978514,0.192456, AVG ,0.003754,0.978102,0.192974
RAW,0.005921,0.980345,0.194653, AVG ,0.003861,0.978575,0.193249
RAW,0.004456,0.979491,0.197705, AVG ,0.003922,0.97943,0.193753
RAW,0.005677,0.97766,0.197339, AVG ,0.004731,0.979582,0.194012
RAW,0.006653,0.976439,0.195141, AVG ,0.005341,0.978942,0.194058
RAW,0.005066,0.976927,0.194531, AVG ,0.005372,0.978148,0.194348
RAW,0.004334,0.977538,0.195508, AVG ,0.005371,0.977889,0.194897
RAW,0.004944,0.976927,0.19624, AVG ,0.005432,0.97798,0.195447
RAW,0.004944,0.975951,0.194897, AVG ,0.005249,0.97766,0.195752
RAW,0.004944,0.977416,0.191845, AVG ,0.005127,0.977294,0.195401
RAW,0.004944,0.978881,0.191235, AVG ,0.005188,0.977217,0.194592
RAW,0.006165,0.979247,0.193676, AVG ,0.005249,0.977416,0.194134
RAW,0.007264,0.97827,0.196484, AVG ,0.005326,0.977645,0.194302
RAW,0.006653,0.982909,0.19917, AVG ,0.005524,0.978392,0.194882
RAW,0.006287,0.981688,0.197705, AVG ,0.005768,0.978911,0.195157
RAW,0.004822,0.978026,0.192456, AVG ,0.005753,0.979048,0.194683
RAW,0.006165,0.97766,0.18916, AVG ,0.005905,0.979262,0.193966
RAW,0.00824,0.978636,0.189404, AVG ,0.006318,0.979415,0.193661
RAW,0.007386,0.97766,0.192822, AVG ,0.006623,0.979262,0.19386
RAW,0.006409,0.976317,0.196118, AVG ,0.006653,0.978896,0.194165
RAW,0.006409,0.975951,0.196972, AVG ,0.006546,0.978606,0.194226
RAW,0.007508,0.978026,0.197583, AVG ,0.006653,0.977996,0.194027
RAW,0.010193,0.981444,0.198804, AVG ,0.007142,0.977965,0.194165
RAW,0.010071,0.982177,0.198071, AVG ,0.007798,0.978484,0.194867
RAW,0.007142,0.979247,0.195752, AVG ,0.00792,0.978682,0.195691
RAW,0.00531,0.977049,0.19624, AVG ,0.007554,0.978484,0.196545
RAW,0.005432,0.978026,0.198315, AVG ,0.007309,0.97853,0.197232
RAW,0.006653,0.97766,0.196118, AVG ,0.00734,0.978697,0.197232
RAW,0.006531,0.975096,0.195996, AVG ,0.007355,0.978591,0.19711
RAW,0.007508,0.973143,0.194287, AVG ,0.007355,0.97798,0.196698
RAW,0.007996,0.975584,0.196972, AVG ,0.00708,0.977248,0.196469
RAW,0.007996,0.979125,0.197949, AVG ,0.006821,0.976866,0.196454
RAW,0.008851,0.980101,0.196118, AVG ,0.007035,0.976973,0.196499
RAW,0.010316,0.979857,0.194287, AVG ,0.00766,0.977324,0.196255
RAW,0.01056,0.979003,0.193432, AVG ,0.008301,0.977446,0.195645
RAW,0.009095,0.977904,0.193188, AVG ,0.008607,0.977477,0.195279
RAW,0.006165,0.978392,0.196972, AVG ,0.008561,0.977889,0.195401
RAW,0.003968,0.978758,0.196728, AVG ,0.008118,0.978591,0.195706
RAW,0.006043,0.979369,0.194043, AVG ,0.007874,0.979064,0.19534
RAW,0.005921,0.9812,0.194775, AVG ,0.007615,0.979323,0.194943
RAW,0.00409,0.982787,0.19685, AVG ,0.00702,0.979659,0.195034
RAW,0.005066,0.980223,0.196606, AVG ,0.006364,0.979704,0.195324
RAW,0.00702,0.974974,0.195996, AVG ,0.005921,0.979201,0.195645
RAW,0.006653,0.977293,0.195874, AVG ,0.005616,0.979124,0.195981
RAW,0.007142,0.979125,0.194653, AVG ,0.005738,0.979216,0.195691
RAW,0.005799,0.981078,0.192944, AVG ,0.005967,0.979506,0.195218
RAW,0.004456,0.982055,0.191235, AVG ,0.005768,0.979842,0.194867
RAW,0.005188,0.98474,0.19038, AVG ,0.005677,0.980284,0.194317
RAW,0.005188,0.985229,0.191967, AVG ,0.005814,0.98059,0.193707
RAW,0.002503,0.983153,0.192456, AVG ,0.005494,0.980956,0.193188
RAW,0.00116,0.979491,0.191113, AVG ,0.004761,0.981521,0.192578
RAW,0.00177,0.974974,0.192211, AVG ,0.004151,0.981231,0.19212
RAW,0.002747,0.97534,0.195874, AVG ,0.003601,0.980758,0.192273
RAW,0.004578,0.979491,0.198071, AVG ,0.003449,0.980559,0.192913
RAW,0.006165,0.980834,0.196606, AVG ,0.003662,0.980406,0.193585
RAW,0.00531,0.980223,0.194775, AVG ,0.003678,0.979842,0.194134
RAW,0.002503,0.979979,0.194653, AVG ,0.003342,0.979186,0.19447
RAW,0.002014,0.979613,0.19685, AVG ,0.003281,0.978743,0.195019
RAW,0.003235,0.976683,0.19624, AVG ,0.00354,0.978392,0.19566
RAW,0.000061,0.973631,0.191479, AVG ,0.003327,0.978224,0.195569
RAW,0.00177,0.973631,0.190624, AVG ,0.003204,0.978011,0.194912
RAW,0.003845,0.974242,0.192211, AVG ,0.003113,0.977355,0.19418
RAW,0.00409,0.975218,0.193798, AVG ,0.002854,0.976653,0.193829
RAW,0.003723,0.97766,0.19563, AVG ,0.002655,0.976332,0.193936
RAW,0.003357,0.979735,0.19624, AVG ,0.002762,0.976302,0.194134
RAW,0.002747,0.982177,0.194287, AVG ,0.002853,0.976622,0.193814
RAW,0.002747,0.983397,0.192578, AVG ,0.002792,0.977461,0.193356
RAW,0.003845,0.98181,0.192211, AVG ,0.003266,0.978484,0.193447
RAW,0.004944,0.978514,0.1927, AVG ,0.003662,0.979094,0.193707
RAW,0.006653,0.976073,0.192456, AVG ,0.004013,0.979323,0.193738
RAW,0.005799,0.976073,0.190502, AVG ,0.004227,0.97943,0.193326
RAW,0.006043,0.976073,0.189526, AVG ,0.004517,0.979231,0.192562
RAW,0.003723,0.976805,0.18977, AVG ,0.004563,0.978865,0.191754
RAW,0.001282,0.978148,0.190991, AVG ,0.004379,0.978362,0.191342
RAW,0.001282,0.979735,0.192944, AVG ,0.004196,0.977904,0.191387
RAW,0.002136,0.981933,0.19331, AVG ,0.003983,0.977919,0.191525
RAW,0.003113,0.980956,0.192333, AVG ,0.003754,0.978224,0.191479
RAW,0.003357,0.977293,0.193798, AVG ,0.003342,0.978377,0.191647
RAW,0.003479,0.975584,0.194653, AVG ,0.003052,0.978316,0.192166
RAW,0.004334,0.979613,0.191113, AVG ,0.002838,0.978758,0.192364
RAW,0.003235,0.981933,0.191479, AVG ,0.002777,0.979399,0.192578
RAW,0.001892,0.979613,0.191479, AVG ,0.002854,0.979582,0.192639
RAW,0.003479,0.979125,0.191845, AVG ,0.003128,0.979506,0.192501
RAW,0.005432,0.978881,0.191723, AVG ,0.00354,0.979125,0.192303
RAW,0.006653,0.977538,0.189648, AVG ,0.003983,0.978697,0.191967
RAW,0.006531,0.977538,0.18916, AVG ,0.004379,0.978728,0.191388
RAW,0.004822,0.976317,0.192578, AVG ,0.004547,0.97882,0.191128
RAW,0.003968,0.975218,0.195996, AVG ,0.004501,0.97827,0.191739
RAW,0.00531,0.977782,0.196606, AVG ,0.004761,0.977751,0.192379
RAW,0.006409,0.979735,0.194897, AVG ,0.005326,0.977767,0.192807
RAW,0.005921,0.978636,0.19392, AVG ,0.005631,0.977706,0.193066
RAW,0.005066,0.977538,0.193432, AVG ,0.005585,0.977538,0.19328
RAW,0.003968,0.978392,0.191967, AVG ,0.005249,0.977645,0.19357
RAW,0.003113,0.979003,0.192089, AVG ,0.004822,0.977828,0.193936
RAW,0.00238,0.978881,0.194531, AVG ,0.004517,0.978148,0.19418
RAW,0.003235,0.980345,0.195874, AVG ,0.004425,0.978789,0.194165
RAW,0.005921,0.981566,0.195019, AVG ,0.004502,0.979262,0.193966
RAW,0.00824,0.979247,0.194165, AVG ,0.004731,0.979201,0.193875
RAW,0.009949,0.977293,0.192089, AVG ,0.005234,0.979033,0.193646
RAW,0.007996,0.978148,0.190624, AVG ,0.0056,0.979109,0.193295
RAW,0.005677,0.977904,0.191967, AVG ,0.005814,0.979048,0.193295
RAW,0.005677,0.97473,0.193676, AVG ,0.006134,0.978514,0.193493
RAW,0.005921,0.972777,0.193798, AVG ,0.006577,0.977751,0.193401
RAW,0.005921,0.975584,0.192822, AVG ,0.006913,0.977156,0.19302
RAW,0.004578,0.979857,0.192211, AVG ,0.006745,0.976942,0.192669
RAW,0.002258,0.980223,0.193066, AVG ,0.005997,0.977065,0.192532
RAW,0.002625,0.979613,0.195508, AVG ,0.005082,0.977355,0.192959
RAW,0.007508,0.979247,0.197217, AVG ,0.005021,0.977492,0.193783
RAW,0.010682,0.978026,0.198193, AVG ,0.005646,0.977507,0.194561
RAW,0.009583,0.977538,0.198926, AVG ,0.006135,0.977858,0.195218
RAW,0.009583,0.978148,0.198315, AVG ,0.006592,0.97853,0.195782
RAW,0.009949,0.97766,0.195385, AVG ,0.007096,0.978789,0.196103
RAW,0.007508,0.977416,0.19331, AVG ,0.007462,0.978484,0.19624
RAW,0.004212,0.979491,0.193798, AVG ,0.007706,0.978392,0.196331
RAW,0.002747,0.980345,0.194531, AVG ,0.007722,0.978484,0.196209
RAW,0.00531,0.980468,0.195874, AVG ,0.007447,0.978637,0.196041
RAW,0.008851,0.979125,0.198437, AVG ,0.007218,0.978774,0.196072
RAW,0.008484,0.976317,0.198804, AVG ,0.00708,0.978621,0.196057
RAW,0.005921,0.977171,0.196118, AVG ,0.006623,0.978499,0.195782
RAW,0.002869,0.979125,0.196362, AVG ,0.005738,0.978682,0.195904
RAW,0.00177,0.980101,0.198682, AVG ,0.00502,0.979018,0.196576
RAW,0.003601,0.979857,0.199536, AVG ,0.004944,0.979064,0.197293
RAW,0.005432,0.976683,0.197705, AVG ,0.00528,0.978606,0.19769
RAW,0.005799,0.973875,0.193676, AVG ,0.005341,0.977782,0.197415
RAW,0.005921,0.976195,0.192333, AVG ,0.004975,0.977415,0.196652
RAW,0.006043,0.980834,0.194287, AVG ,0.00467,0.97798,0.196087
RAW,0.006043,0.982665,0.194775, AVG ,0.004685,0.978667,0.195919
RAW,0.007508,0.982421,0.194165, AVG ,0.005265,0.979079,0.195645
RAW,0.008362,0.980956,0.194043, AVG ,0.006089,0.979186,0.195065
RAW,0.00763,0.980223,0.194409, AVG ,0.006592,0.979232,0.194424
RAW,0.004822,0.979003,0.195752, AVG ,0.006516,0.979521,0.19418
RAW,0.003601,0.976317,0.194043, AVG ,0.006241,0.979827,0.194226
RAW,0.005066,0.976683,0.191235, AVG ,0.006134,0.979888,0.194089
RAW,0.005555,0.976317,0.191235, AVG ,0.006073,0.979323,0.193707
RAW,0.006165,0.975951,0.192456, AVG ,0.006089,0.978484,0.193417
RAW,0.005677,0.975462,0.193798, AVG ,0.00586,0.977614,0.193371
RAW,0.004822,0.973875,0.190869, AVG ,0.005417,0.976729,0.192975
